   123    0.33916E+04    0.99144E+00    0.00000E+00   -0.36445E+02    0.79656E-07    0.30130E-03   -0.66402E-06
   124    0.34253E+04    0.99824E+00    0.00000E+00   -0.36937E+02    0.79136E-07    0.29799E-03   -0.68460E-06
   125    0.34591E+04    0.10046E+01    0.00000E+00   -0.37417E+02    0.78621E-07    0.29474E-03   -0.70512E-06
   126    0.34929E+04    0.10106E+01    0.00000E+00   -0.37885E+02    0.78109E-07    0.29154E-03   -0.72514E-06
   127    0.35267E+04    0.10161E+01    0.00000E+00   -0.38339E+02    0.77602E-07    0.28840E-03   -0.74426E-06
   128    0.35604E+04    0.10212E+01    0.00000E+00   -0.38779E+02    0.77099E-07    0.28531E-03   -0.76204E-06
   129    0.35943E+04    0.10257E+01    0.00000E+00   -0.39204E+02    0.76600E-07    0.28228E-03   -0.77807E-06
   130    0.36280E+04    0.10298E+01    0.00000E+00   -0.39613E+02    0.76106E-07    0.27930E-03   -0.79191E-06
   131    0.36618E+04    0.10335E+01    0.00000E+00   -0.40008E+02    0.75616E-07    0.27637E-03   -0.80326E-06
   132    0.36956E+04    0.10367E+01    0.00000E+00   -0.40386E+02    0.75130E-07    0.27349E-03   -0.81216E-06
   133    0.37293E+04    0.10395E+01    0.00000E+00   -0.40749E+02    0.74648E-07    0.27066E-03   -0.81880E-06
   134    0.37630E+04    0.10418E+01    0.00000E+00   -0.41093E+02    0.74170E-07    0.26788E-03   -0.82333E-06
   135    0.37967E+04    0.10436E+01    0.00000E+00   -0.41420E+02    0.73696E-07    0.26515E-03   -0.82592E-06
   136    0.38302E+04    0.10449E+01    0.00000E+00   -0.41728E+02    0.73226E-07    0.26246E-03   -0.82674E-06
   137    0.38637E+04    0.10458E+01    0.00000E+00   -0.42017E+02    0.72761E-07    0.25982E-03   -0.82594E-06
   138    0.38970E+04    0.10461E+01    0.00000E+00   -0.42288E+02    0.72299E-07    0.25722E-03   -0.82371E-06
   139    0.39302E+04    0.10462E+01    0.00000E+00   -0.42539E+02    0.71841E-07    0.25466E-03   -0.82019E-06
   140    0.39634E+04    0.10456E+01    0.00000E+00   -0.42770E+02    0.71387E-07    0.25214E-03   -0.81556E-06
   141    0.39963E+04    0.10445E+01    0.00000E+00   -0.42980E+02    0.70937E-07    0.24966E-03   -0.80999E-06
   142    0.40293E+04    0.10430E+01    0.00000E+00   -0.43170E+02    0.70491E-07    0.24721E-03   -0.80363E-06
   143    0.40621E+04    0.10411E+01    0.00000E+00   -0.43339E+02    0.70049E-07    0.24480E-03   -0.79665E-06
   144    0.40948E+04    0.10387E+01    0.00000E+00   -0.43488E+02    0.69611E-07    0.24242E-03   -0.78922E-06
   145    0.41272E+04    0.10359E+01    0.00000E+00   -0.43614E+02    0.69176E-07    0.24007E-03   -0.78150E-06
   146    0.41598E+04    0.10325E+01    0.00000E+00   -0.43718E+02    0.68745E-07    0.23776E-03   -0.77366E-06
   147    0.41919E+04    0.10289E+01    0.00000E+00   -0.43800E+02    0.68318E-07    0.23547E-03   -0.76586E-06
   148    0.42239E+04    0.10247E+01    0.00000E+00   -0.43859E+02    0.67894E-07    0.23321E-03   -0.75826E-06
   149    0.42558E+04    0.10201E+01    0.00000E+00   -0.43895E+02    0.67475E-07    0.23097E-03   -0.75104E-06
   150    0.42874E+04    0.10151E+01    0.00000E+00   -0.43906E+02    0.67058E-07    0.22876E-03   -0.74435E-06
   151    0.43189E+04    0.10097E+01    0.00000E+00   -0.43895E+02    0.66646E-07    0.22657E-03   -0.73832E-06
   152    0.43500E+04    0.10039E+01    0.00000E+00   -0.43860E+02    0.66237E-07    0.22440E-03   -0.73293E-06
   153    0.43810E+04    0.99768E+00    0.00000E+00   -0.43798E+02    0.65831E-07    0.22226E-03   -0.72812E-06
   154    0.44118E+04    0.99114E+00    0.00000E+00   -0.43713E+02    0.65429E-07    0.22014E-03   -0.72384E-06
   155    0.44423E+04    0.98427E+00    0.00000E+00   -0.43603E+02    0.65030E-07    0.21804E-03   -0.72001E-06
   156    0.44724E+04    0.97705E+00    0.00000E+00   -0.43469E+02    0.64635E-07    0.21596E-03   -0.71659E-06
   157    0.45025E+04    0.96950E+00    0.00000E+00   -0.43309E+02    0.64244E-07    0.21391E-03   -0.71350E-06
   158    0.45323E+04    0.96168E+00    0.00000E+00   -0.43123E+02    0.63855E-07    0.21188E-03   -0.71070E-06
   159    0.45617E+04    0.95346E+00    0.00000E+00   -0.42912E+02    0.63470E-07    0.20987E-03   -0.70812E-06
   160    0.45909E+04    0.94497E+00    0.00000E+00   -0.42674E+02    0.63089E-07    0.20789E-03   -0.70571E-06
   161    0.46199E+04    0.93630E+00    0.00000E+00   -0.42412E+02    0.62711E-07    0.20593E-03   -0.70340E-06
   162    0.46486E+04    0.92730E+00    0.00000E+00   -0.42123E+02    0.62336E-07    0.20399E-03   -0.70113E-06
   163    0.46771E+04    0.91804E+00    0.00000E+00   -0.41809E+02    0.61964E-07    0.20207E-03   -0.69884E-06
   164    0.47051E+04    0.90860E+00    0.00000E+00   -0.41469E+02    0.61596E-07    0.20018E-03   -0.69648E-06
   165    0.47330E+04    0.89890E+00    0.00000E+00   -0.41101E+02    0.61231E-07    0.19831E-03   -0.69399E-06
   166    0.47606E+04    0.88910E+00    0.00000E+00   -0.40708E+02    0.60869E-07    0.19646E-03   -0.69130E-06
   167    0.47879E+04    0.87897E+00    0.00000E+00   -0.40289E+02    0.60510E-07    0.19464E-03   -0.68836E-06
   168    0.48147E+04    0.86888E+00    0.00000E+00   -0.39843E+02    0.60155E-07    0.19283E-03   -0.68510E-06
   169    0.48413E+04    0.85854E+00    0.00000E+00   -0.39369E+02    0.59802E-07    0.19106E-03   -0.68147E-06
